Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
32381018	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D32381018&database=RX&origin=ReaxysOutput&ln=	(716 of 2869)	1	67	full reaction; has preparation	1-(4-methoxybenzyl)-6-bromo-1H-imidazo[4,5-c]pyridine; C16H23N5O3	C30H34N8O4	282411	COC1=CC=C(CN2C=NC3=C2C=C(Br)N=C3)C=C1.CC(C)(C)OC(=O)N1CCC(COC2=NC(N)=CN=C2C#N)CC1>>COC1=CC=C(CN2C=NC3=CN=C(NC4=NC(OCC5CCN(CC5)C(=O)OC(C)(C)C)=C(N=C4)C#N)C=C23)C=C1	
32381020	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D32381020&database=RX&origin=ReaxysOutput&ln=	(717 of 2869)	1	67	full reaction; has preparation	3,8-dichloro-isoquinoline; C16H23N5O3	C25H27ClN6O3	282411	ClC1=NC=C2C(Cl)=CC=CC2=C1.CC(C)(C)OC(=O)N1CCC(COC2=NC(N)=CN=C2C#N)CC1>>CC(C)(C)OC(=O)N1CCC(COC2=C(N=CC(NC3=CC4=C(C=N3)C(Cl)=CC=C4)=N2)C#N)CC1	
32381021	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D32381021&database=RX&origin=ReaxysOutput&ln=	(718 of 2869)	1	67	full reaction; has preparation	3,8-dichloro-isoquinoline; C15H21N5O3	C24H25ClN6O3	282411	ClC1=NC=C2C(Cl)=CC=CC2=C1.CC(C)(C)OC(=O)N1CCCC(C1)OC1=NC(N)=CN=C1C#N>>CC(C)(C)OC(=O)N1CCCC(C1)OC1=C(N=CC(NC2=CC3=C(C=N2)C(Cl)=CC=C3)=N1)C#N	
32676895	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D32676895&database=RX&origin=ReaxysOutput&ln=	(719 of 2869)	1	67	full reaction; has preparation	1-bromopyrene; 5-(aminomethyl)bicyclo[2.2.1]hept-2-ene	C24H21N	128167	BrC1=CC=C2C=CC3=CC=CC4=C3C2=C1C=C4.NCC1CC2CC1C=C2>>C(NC1=CC=C2C=CC3=CC=CC4=C3C2=C1C=C4)C1CC2CC1C=C2	
32734032	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D32734032&database=RX&origin=ReaxysOutput&ln=	(720 of 2869)	1	67	full reaction; has preparation	(5-chloro-pyridin-3-yl)-carbamic acid ethyl ester; 4-amino-4'-chlorodiphenyl ether	C20H18ClN3O3	285423	CCOC(=O)NC1=CC(Cl)=CN=C1.NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1>>CCOC(=O)NC1=CN=CC(NC2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=C1	
33005412	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005412&database=RX&origin=ReaxysOutput&ln=	(721 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C18H27BrN2O3	C24H40N4O3	278771	NCCN1CCCC1.CCOC1=CC(Br)=C(C)C(=C1)N1CCN(CC1)C(=O)OC(C)(C)C>>CCOC1=CC(NCCN2CCCC2)=C(C)C(=C1)N1CCN(CC1)C(=O)OC(C)(C)C	
33005413	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005413&database=RX&origin=ReaxysOutput&ln=	(722 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C20H31BrN2O3	C26H44N4O3	278771	NCCN1CCCC1.CC(C)COC1=CC(Br)=C(C)C(=C1)N1CCN(CC1)C(=O)OC(C)(C)C>>CC(C)COC1=CC(NCCN2CCCC2)=C(C)C(=C1)N1CCN(CC1)C(=O)OC(C)(C)C	
33005414	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005414&database=RX&origin=ReaxysOutput&ln=	(723 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C18H25BrN2O4	C24H38N4O4	278771	NCCN1CCCC1.COC(=O)C1=CC(Br)=C(C)C(=C1)N1CCN(CC1)C(=O)OC(C)(C)C>>COC(=O)C1=CC(NCCN2CCCC2)=C(C)C(=C1)N1CCN(CC1)C(=O)OC(C)(C)C	
33005415	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005415&database=RX&origin=ReaxysOutput&ln=	(724 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C23H28BrN3O3	C29H41N5O3	278771	NCCN1CCCC1.CC1=C(C=C(C=C1Br)C(=O)NC1=CC=CC=C1)N1CCN(CC1)C(=O)OC(C)(C)C>>CC1=C(C=C(C=C1NCCN1CCCC1)C(=O)NC1=CC=CC=C1)N1CCN(CC1)C(=O)OC(C)(C)C	
33005416	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005416&database=RX&origin=ReaxysOutput&ln=	(725 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C19H26BrF3N2O3	C25H39F3N4O3	278771	NCCN1CCCC1.CC1=C(C=C(COCC(F)(F)F)C=C1Br)N1CCN(CC1)C(=O)OC(C)(C)C>>CC1=C(C=C(COCC(F)(F)F)C=C1NCCN1CCCC1)N1CCN(CC1)C(=O)OC(C)(C)C	
33005417	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005417&database=RX&origin=ReaxysOutput&ln=	(726 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C19H25BrN4O3	C25H38N6O3	278771	NCCN1CCCC1.CC1=NOC(=N1)C1=CC(N2CCN(CC2)C(=O)OC(C)(C)C)=C(C)C(Br)=C1>>CC1=NOC(=N1)C1=CC(N2CCN(CC2)C(=O)OC(C)(C)C)=C(C)C(NCCN2CCCC2)=C1	
33005418	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33005418&database=RX&origin=ReaxysOutput&ln=	(727 of 2869)	1	67	full reaction; has preparation	1-(2-aminoethyl)pyrrolidine; C16H23BrN2O3	C22H36N4O3	278771	NCCN1CCCC1.CC1=C(Br)C=C(O)C=C1N1CCN(CC1)C(=O)OC(C)(C)C>>CC1=C(NCCN2CCCC2)C=C(O)C=C1N1CCN(CC1)C(=O)OC(C)(C)C	
33006852	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33006852&database=RX&origin=ReaxysOutput&ln=	(728 of 2869)	1	67	full reaction; has preparation	2-Chloro-6-(4-methoxyphenyl)-9-(4-methoxyphenylmethyl)-9H-purine; pyrrolidine-1-carboxylic acid (3-amino-phenyl)-amide	C31H31N7O3	279273	COC1=CC=C(CN2C=NC3=C(N=C(Cl)N=C23)C2=CC=C(OC)C=C2)C=C1.NC1=CC(NC(=O)N2CCCC2)=CC=C1>>COC1=CC=C(CN2C=NC3=C2N=C(NC2=CC(NC(=O)N4CCCC4)=CC=C2)N=C3C2=CC=C(OC)C=C2)C=C1	
33195442	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33195442&database=RX&origin=ReaxysOutput&ln=	(729 of 2869)	1	67	full reaction; has preparation	2-chloro-3-methyl-5-nitropyridine; benzylamine	6-aminobenzyl-3-methyl-5-nitropyridine	279310	CC1=CC(=CN=C1Cl)N(=O)=O.NCC1=CC=CC=C1>>CC1=CC(=CN=C1NCC1=CC=CC=C1)N(=O)=O	
33215322	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33215322&database=RX&origin=ReaxysOutput&ln=	(730 of 2869)	1	67	full reaction; has preparation	2-chloro-N-(5-cyclopropyl-1H-pyrazol-3-yl)quinazolin-4-amine; cyclohexylamine	C20H24N6	279327	ClC1=NC2=C(C=CC=C2)C(NC2=NNC(=C2)C2CC2)=N1.NC1CCCCC1>>C1CC1C1=CC(NC2=NC(NC3CCCCC3)=NC3=C2C=CC=C3)=NN1	
33215324	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33215324&database=RX&origin=ReaxysOutput&ln=	(731 of 2869)	1	67	full reaction; has preparation	2-chloro-N-(5-cyclopropyl-1H-pyrazol-3-yl)quinazolin-4-amine; cyclopropanemethylamine	C18H20N6	279328	ClC1=NC2=C(C=CC=C2)C(NC2=NNC(=C2)C2CC2)=N1.NCC1CC1>>C(NC1=NC2=C(C=CC=C2)C(NC2=NNC(=C2)C2CC2)=N1)C1CC1	
33331350	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33331350&database=RX&origin=ReaxysOutput&ln=	(732 of 2869)	1	67	full reaction; has preparation	2-aminopyrimidine; C29H35ClN6O3	C33H39N9O3	278768	NC1=NC=CC=N1.CC(C)(C)NC1=NC=C(C=C1C1=NC2=CC=C(Cl)C=C2O1)C1=CN(N=C1)C1CCN(CC1)C(=O)OC(C)(C)C>>CC(C)(C)NC1=NC=C(C=C1C1=NC2=CC=C(NC3=NC=CC=N3)C=C2O1)C1=CN(N=C1)C1CCN(CC1)C(=O)OC(C)(C)C	
33331353	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33331353&database=RX&origin=ReaxysOutput&ln=	(733 of 2869)	1	67	full reaction; has preparation	propylamine; C29H35ClN6O3	C32H43N7O3	278806	CCCN.CC(C)(C)NC1=NC=C(C=C1C1=NC2=CC=C(Cl)C=C2O1)C1=CN(N=C1)C1CCN(CC1)C(=O)OC(C)(C)C>>CCCNC1=CC=C2N=C(OC2=C1)C1=CC(=CN=C1NC(C)(C)C)C1=CN(N=C1)C1CCN(CC1)C(=O)OC(C)(C)C	
33331440	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33331440&database=RX&origin=ReaxysOutput&ln=	(734 of 2869)	1	67	full reaction; has preparation	C29H35ClN6O3; isopropylamine	C32H43N7O3	278788	CC(C)(C)NC1=NC=C(C=C1C1=NC2=CC=CC(Cl)=C2O1)C1=CN(N=C1)C1CCN(CC1)C(=O)OC(C)(C)C.CC(C)N>>CC(C)NC1=C2OC(=NC2=CC=C1)C1=CC(=CN=C1NC(C)(C)C)C1=CN(N=C1)C1CCN(CC1)C(=O)OC(C)(C)C	
33404931	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33404931&database=RX&origin=ReaxysOutput&ln=	(735 of 2869)	1	67	full reaction; has preparation	(R)-3-aminopentanenitrile methanesulfonic acid salt; 4-chlorobenzotrifluoride	(R)-3-((4-(trifluoromethyl)phenyl)amino)pentanenitrile	278803	CS(O)(=O)=O.CC[C@@H](N)CC#N.FC(F)(F)C1=CC=C(Cl)C=C1>>CC[C@H](CC#N)NC1=CC=C(C=C1)C(F)(F)F	
33540360	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540360&database=RX&origin=ReaxysOutput&ln=	(736 of 2869)	1	67	full reaction; has preparation	2-methoxy-4-morpholinoaniline; 2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine	C27H37N7O3	279274	COC1=C(N)C=CC(=C1)N1CCOCC1.ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1>>COC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1)N1CCOCC1	
33540467	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540467&database=RX&origin=ReaxysOutput&ln=	(737 of 2869)	1	67	full reaction; has preparation	2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine; C15H22N2O3	C31H43N7O4	279274	ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1.COC(=O)CC1CCN(CC1)C1=CC=C(N)C(OC)=C1>>COC(=O)CC1CCN(CC1)C1=CC=C(NC2=NC3=C(N=CN3C3CCCCO3)C(NC3CCCCC3)=N2)C(OC)=C1	
33540468	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540468&database=RX&origin=ReaxysOutput&ln=	(738 of 2869)	1	67	full reaction; has preparation	2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine; C14H20N2O3	methyl 1-[4-[[6-(cyclohexylamino)-9-tetrahydropyran-2-yl-purin-2-yl]amino]-3-methoxy-phenyl]piperidine-4-carboxylate	279274	ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1.COC(=O)C1CCN(CC1)C1=CC=C(N)C(OC)=C1>>COC(=O)C1CCN(CC1)C1=CC(OC)=C(NC2=NC3=C(N=CN3C3CCCCO3)C(NC3CCCCC3)=N2)C=C1	
33540537	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540537&database=RX&origin=ReaxysOutput&ln=	(739 of 2869)	1	67	full reaction; has preparation	2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine; C11H13F3N2O2	C27H34F3N7O3	279274	ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1.NC1=CC=C(C=C1OC(F)(F)F)N1CCOCC1>>FC(F)(F)OC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1)N1CCOCC1	
33540539	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540539&database=RX&origin=ReaxysOutput&ln=	(740 of 2869)	1	67	full reaction; has preparation	2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine; C11H16N2O3S	C27H37N7O4S	279274	ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1.CS(=O)(=O)C1=CC(=CC=C1N)N1CCOCC1>>CS(=O)(=O)C1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1)N1CCOCC1	
33540541	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540541&database=RX&origin=ReaxysOutput&ln=	(741 of 2869)	1	67	full reaction; has preparation	2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine; 2-(methylthio)-4-morpholinoaniline	C27H37N7O2S	279274	ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1.CSC1=CC(=CC=C1N)N1CCOCC1>>CSC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1)N1CCOCC1	
33540543	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540543&database=RX&origin=ReaxysOutput&ln=	(742 of 2869)	1	67	full reaction; has preparation	2-ethoxy-4-morpholinoaniline; 2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine	C28H39N7O3	279274	CCOC1=C(N)C=CC(=C1)N1CCOCC1.ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1>>CCOC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1)N1CCOCC1	
33540545	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540545&database=RX&origin=ReaxysOutput&ln=	(743 of 2869)	1	67	full reaction; has preparation	4-morpholino-2-(trifluoromethyl)aniline; 2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine	C27H34F3N7O2	279271	NC1=CC=C(C=C1C(F)(F)F)N1CCOCC1.ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1>>FC(F)(F)C1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1)N1CCOCC1	
33540593	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540593&database=RX&origin=ReaxysOutput&ln=	(744 of 2869)	1	67	full reaction; has preparation	4-morpholino-4-yl-phenylamine; 2-chloro-N-cyclohexyl-9-(tetrahydro-2H-pyran-2-yl)-9H-purin-6-amine	C26H35N7O2	279273	NC1=CC=C(C=C1)N1CCOCC1.ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCCCC2)=N1>>C1CCC(CC1)NC1=NC(NC2=CC=C(C=C2)N2CCOCC2)=NC2=C1N=CN2C1CCCCO1	
33540597	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540597&database=RX&origin=ReaxysOutput&ln=	(745 of 2869)	1	67	full reaction; has preparation	2-Methyl-4-morpholin-4-ylphenylamine; C20H29ClN6O2	C31H44N8O3	279271	CC1=C(N)C=CC(=C1)N1CCOCC1.ClC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCC(CC2)N2CCOCC2)=N1>>CC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCC(CC2)N2CCOCC2)=N1)N1CCOCC1	
33540599	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540599&database=RX&origin=ReaxysOutput&ln=	(746 of 2869)	1	67	full reaction; has preparation	2-Methyl-4-morpholin-4-ylphenylamine; C19H24ClF3N6O2	C30H39F3N8O3	279271	CC1=C(N)C=CC(=C1)N1CCOCC1.FC(F)(F)C(=O)NCC1CCC(CC1)NC1=NC(Cl)=NC2=C1N=CN2C1CCCCO1>>CC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(NC2CCC(CNC(=O)C(F)(F)F)CC2)=N1)N1CCOCC1	
33540602	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540602&database=RX&origin=ReaxysOutput&ln=	(747 of 2869)	1	67	full reaction; has preparation	2-Methyl-4-morpholin-4-ylphenylamine; C18H25ClN6O3	C29H40N8O4	279271	CC1=C(N)C=CC(=C1)N1CCOCC1.CCOC(=O)N1CCC(CC1)NC1=NC(Cl)=NC2=C1N=CN2C1CCCCO1>>CCOC(=O)N1CCC(CC1)NC1=NC(NC2=CC=C(C=C2C)N2CCOCC2)=NC2=C1N=CN2C1CCCCO1	
33540617	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33540617&database=RX&origin=ReaxysOutput&ln=	(748 of 2869)	1	67	full reaction; has preparation	2-Methyl-4-morpholin-4-ylphenylamine; 2-chloro-6-(morpholin-4-yl)-9-(tetrahydro-2H-pyran-2-yl)-9H-purine	C25H33N7O3	279271	CC1=C(N)C=CC(=C1)N1CCOCC1.ClC1=NC(N2CCOCC2)=C2N=CN(C3CCCCO3)C2=N1>>CC1=CC(=CC=C1NC1=NC2=C(N=CN2C2CCCCO2)C(=N1)N1CCOCC1)N1CCOCC1	
33547082	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33547082&database=RX&origin=ReaxysOutput&ln=	(749 of 2869)	1	67	full reaction; has preparation	benzophenone hydrazone; C16H12BrCl2NO3	3-[3-(N'-benzhydrylidene-hydrazino)-6-chloro-2-dimethoxymethylphenoxy]-5-chlorobenzonitrile	285256	NN=C(C1=CC=CC=C1)C1=CC=CC=C1.COC(OC)C1=C(OC2=CC(Cl)=CC(=C2)C#N)C(Cl)=CC=C1Br>>COC(OC)C1=C(OC2=CC(Cl)=CC(=C2)C#N)C(Cl)=CC=C1NN=C(C1=CC=CC=C1)C1=CC=CC=C1	
33725675	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725675&database=RX&origin=ReaxysOutput&ln=	(750 of 2869)	1	67	full reaction; has preparation	pyridin-3-ylamine; C11H7Cl2N5	C16H12ClN7	29976	NC1=CC=CN=C1.CC1=NC(Cl)=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=CC=CN=C2)=N1)C1=C(Cl)N=C2C=CC=NN12	
33725705	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725705&database=RX&origin=ReaxysOutput&ln=	(751 of 2869)	1	67	full reaction; has preparation	3-aminopyridazine; C11H7Cl2N5	C15H11ClN8	282419	NC1=CC=CN=N1.CC1=NC(Cl)=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=NN=CC=C2)=N1)C1=C(Cl)N=C2C=CC=NN12	
33725708	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725708&database=RX&origin=ReaxysOutput&ln=	(752 of 2869)	1	67	full reaction; has preparation	2-Aminopyrazine; C11H7Cl2N5	C15H11ClN8	282419	NC1=NC=CN=C1.CC1=NC(Cl)=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=NC=CN=C2)=N1)C1=C(Cl)N=C2C=CC=NN12	
33725817	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725817&database=RX&origin=ReaxysOutput&ln=	(753 of 2869)	1	67	full reaction; has preparation	6-morpholinopyridazin-3-amine; C11H7Cl2N5	C19H18ClN9O	282419	NC1=CC=C(N=N1)N1CCOCC1.CC1=NC(Cl)=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=NN=C(C=C2)N2CCOCC2)=N1)C1=C(Cl)N=C2C=CC=NN12	
33725847	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725847&database=RX&origin=ReaxysOutput&ln=	(754 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C11H8ClN5	C14H12N8	282411	NC1=NNC=C1.CC1=NC=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC=N1)C1=C(NC2=NNC=C2)N=C2C=CC=NN12	
33725908	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725908&database=RX&origin=ReaxysOutput&ln=	(755 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C12H10ClN5	3-(6-amino-2-methyl-4-pyrimidinyl)-N-1H-pyrazol-3-ylimidazo[1,2-a]pyridin-2-amine	282411	NC1=NNC=C1.CC1=NC(=CC(N)=N1)C1=C(Cl)N=C2C=CC=CN12>>CC1=NC(=CC(N)=N1)C1=C(NC2=NNC=C2)N=C2C=CC=CN12	
33725959	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725959&database=RX&origin=ReaxysOutput&ln=	(756 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C14H12ClN5O	N-(2-methyl-6-(2-(1H-pyrazol-3-ylamino)imidazo[1,2-a]pyridin-3-yl)-4-pyrimidinyl)acetamide	39105	NC1=NNC=C1.CC(=O)NC1=NC(C)=NC(=C1)C1=C(Cl)N=C2C=CC=CN12>>CC(=O)NC1=CC(=NC(C)=N1)C1=C(NC2=NNC=C2)N=C2C=CC=CN12	
33725961	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33725961&database=RX&origin=ReaxysOutput&ln=	(757 of 2869)	1	67	full reaction; has preparation	C14H12ClN5O; methyl-1 amino-3 pyrazole	N-(2-methyl-6-(2-((1-methyl-1H-pyrazol-3-yl)amino)imidazo[1,2-a]pyridin-3-yl)-4-pyrimidinyl)acetamide	39105	CC(=O)NC1=NC(C)=NC(=C1)C1=C(Cl)N=C2C=CC=CN12.CN1C=CC(N)=N1>>CN1C=CC(NC2=C(N3C=CC=CC3=N2)C2=NC(C)=NC(NC(C)=O)=C2)=N1	
33726107	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726107&database=RX&origin=ReaxysOutput&ln=	(758 of 2869)	1	67	full reaction; has preparation	C7H11N3O; C11H7Cl2N5	C18H17ClN8O	40816	NC1=CN(N=C1)C1CCCO1.CC1=NC(Cl)=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=CN(N=C2)C2CCOC2)=N1)C1=C(Cl)N=C2C=CC=NN12	
33726108	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726108&database=RX&origin=ReaxysOutput&ln=	(759 of 2869)	1	67	full reaction; has preparation	5-methoxypyridazine-3-amine; C11H7Cl2N5	C16H13ClN8O	282419	COC1=CN=NC(N)=C1.CC1=NC(Cl)=CC(=N1)C1=C(Cl)N=C2C=CC=NN12>>COC1=CC(NC2=NC(C)=NC(=C2)C2=C(Cl)N=C3C=CC=NN23)=NN=C1	
33726129	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726129&database=RX&origin=ReaxysOutput&ln=	(760 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C12H11ClN6	3-(2-methyl-6-(methylamino)-4-pyrimidinyl)-N-1H-pyrazol-3-ylimidazo[1,2-b]pyridazin-2-amine	282411	NC1=NNC=C1.CNC1=NC(C)=NC(=C1)C1=C(Cl)N=C2C=CC=NN12>>CNC1=NC(C)=NC(=C1)C1=C(NC2=NNC=C2)N=C2C=CC=NN12	
33726130	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726130&database=RX&origin=ReaxysOutput&ln=	(761 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C13H11ClN6O	N-(2-methyl-6-(2-(1H-pyrazol-3-ylamino)imidazo[1,2-b]pyridazin-3-yl)-4-pyrimidinyl)acetamide	39105	NC1=NNC=C1.CC(=O)NC1=NC(C)=NC(=C1)C1=C(Cl)N=C2C=CC=NN12>>CC(=O)NC1=CC(=NC(C)=N1)C1=C(NC2=NNC=C2)N=C2C=CC=NN12	
33726131	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726131&database=RX&origin=ReaxysOutput&ln=	(762 of 2869)	1	67	full reaction; has preparation	C13H11ClN6O; methyl-1 amino-3 pyrazole	N-(2-methyl-6-(2-((1-methyl-1H-pyrazol-3-yl)amino)imidazo[1,2-b]pyridazin-3-yl)-4-pyrimidinyl)acetamide	39105	CC(=O)NC1=NC(C)=NC(=C1)C1=C(Cl)N=C2C=CC=NN12.CN1C=CC(N)=N1>>CN1C=CC(NC2=C(N3N=CC=CC3=N2)C2=NC(C)=NC(NC(C)=O)=C2)=N1	
33726132	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726132&database=RX&origin=ReaxysOutput&ln=	(763 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C15H11ClN8	3-(2-methyl-6-(2-pyrazinylamino)-4-pyrimidinyl)-N-1H-pyrazol-3-ylimidazo[1,2-b]pyridazin-2-amine	282411	NC1=NNC=C1.CC1=NC(=CC(NC2=NC=CN=C2)=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=CN=CC=N2)=N1)C1=C(NC2=NNC=C2)N=C2C=CC=NN12	
33726133	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33726133&database=RX&origin=ReaxysOutput&ln=	(764 of 2869)	1	67	full reaction; has preparation	3-aminopyrazole; C16H12ClN7	3-(2-methyl-6-(3-pyridinylamino)-4-pyrimidinyl)-N-1H-pyrazol-3-ylimidazo[1,2-b]pyridazin-2-amine	39105	NC1=NNC=C1.CC1=NC(=CC(NC2=CC=CN=C2)=N1)C1=C(Cl)N=C2C=CC=NN12>>CC1=NC(=CC(NC2=CC=CN=C2)=N1)C1=C(NC2=NNC=C2)N=C2C=CC=NN12	
